customer_id,customer_region,customer_age_band,customer_tenure_months,preferred_language,accessibility_support_flag
CUST0124900,South East,25-34,8,Punjabi,0
CUST0023824,,45-54,46,English,0
CUST0018774,Scotland,25-34,19,English,0
CUST0019598,Scotland,45-54,19,English,0
CUST0106898,Wales,25-34,34,English,0
CUST0016866,North West,45-54,33,English,0
CUST0030182,East Midlands,65+,24,English,0
CUST0177025,London,45-54,14,English,0
CUST0021692,South West,45-54,72,English,0
CUST0027999,Northern Ireland,35-44,65,English,0
CUST0192649,Yorkshire,35-44,40,Punjabi,0
CUST0145324,North West,35-44,26,English,0
CUST0056931,West Midlands,55-64,24,English,0
CUST0171781,London,35-44,29,English,0
CUST0136043,South East,45-54,30,Welsh,0
CUST0025132,Northern Ireland,45-54,54,English,0
CUST0068521,North West,25-34,5,English,0
CUST0043191,East Midlands,25-34,44,English,0
CUST0104385,North West,35-44,16,English,0
CUST0014822,South East,25-34,43,English,0
CUST0075793,East Midlands,25-34,59,English,0
CUST0071313,London,55-64,19,English,0
CUST0054463,West Midlands,25-34,48,English,0
CUST0036461,Northern Ireland,18-24,122,Polish,0
CUST0021141,South East,65+,4,English,0
CUST0124649,London,25-34,47,English,0
CUST0162296,Yorkshire,18-24,29,English,0
CUST0170759,Northern Ireland,35-44,27,Punjabi,0
CUST0116934,Northern Ireland,35-44,61,English,0
CUST0160846,Yorkshire,55-64,58,English,0
CUST0163420,South East,55-64,29,English,0
CUST0024236,West Midlands,45-54,65,English,0
CUST0010407,West Midlands,35-44,13,English,0
CUST0037560,London,65+,11,English,0
CUST0026617,North West,25-34,63,English,0
CUST0093764,South East,25-34,41,English,0
CUST0169305,West Midlands,35-44,88,English,0
CUST0066774,South West,45-54,30,English,0
CUST0109997,Yorkshire,65+,65,English,0
CUST0046538,London,25-34,25,English,0
CUST0053420,Wales,55-64,10,English,0
CUST0066664,North West,25-34,12,English,0
CUST0047752,South West,45-54,10,English,0
CUST0142904,Yorkshire,35-44,10,English,0
CUST0158069,South West,35-44,77,English,0
CUST0063657,Yorkshire,25-34,48,English,0
CUST0139966,South East,18-24,13,English,0
CUST0112138,East Midlands,35-44,9,English,0
CUST0142360,South West,18-24,52,English,0
CUST0072358,East Midlands,25-34,17,English,0
CUST0141690,London,65+,27,English,0
CUST0112782,South West,35-44,7,English,0
CUST0106107,South East,25-34,19,English,0
CUST0154201,South East,25-34,26,English,0
CUST0039838,London,65+,41,English,0
CUST0045592,Northern Ireland,18-24,90,English,0
CUST0113430,Yorkshire,25-34,4,Romanian,0
CUST0171037,South East,18-24,33,Polish,0
CUST0174997,West Midlands,45-54,20,English,0
CUST0073847,,65+,44,English,0
CUST0165106,South East,55-64,45,English,0
CUST0097623,Yorkshire,18-24,9,English,0
CUST0084740,West Midlands,45-54,21,English,0
CUST0163976,South West,18-24,91,English,0
CUST0148834,South West,45-54,51,English,0
CUST0095753,Wales,55-64,27,Romanian,0
CUST0160473,North West,35-44,25,English,0
CUST0051229,North West,45-54,2,English,0
CUST0044388,South East,65+,21,English,0
CUST0078305,Wales,18-24,36,English,0
CUST0182472,South East,18-24,40,English,0
CUST0188042,Northern Ireland,35-44,20,English,1
CUST0152548,London,45-54,9,English,0
CUST0012689,Yorkshire,45-54,12,English,0
CUST0079603,West Midlands,55-64,4,English,0
CUST0034033,Northern Ireland,45-54,58,English,0
CUST0012036,West Midlands,45-54,46,English,0
CUST0196229,London,35-44,15,English,0
CUST0080306,South East,65+,35,English,0
CUST0014077,South East,65+,14,English,0
CUST0146788,North West,25-34,34,English,0
CUST0142841,Yorkshire,45-54,10,English,0
CUST0132235,London,25-34,23,Punjabi,0
CUST0145214,London,25-34,36,English,0
CUST0125682,Yorkshire,18-24,36,English,0
CUST0048307,Wales,45-54,20,English,0
CUST0077648,Scotland,55-64,43,English,0
CUST0020157,East Midlands,45-54,15,English,0
CUST0148751,North West,45-54,42,English,0
CUST0062635,London,25-34,35,English,0
CUST0178669,East Midlands,35-44,21,English,0
CUST0140992,London,25-34,124,English,0
CUST0132489,North West,45-54,58,English,0
CUST0110210,East Midlands,25-34,37,English,0
CUST0143097,East Midlands,25-34,12,English,0
CUST0100405,South West,25-34,70,English,0
CUST0111538,South East,25-34,20,English,0
CUST0087066,South East,45-54,21,English,0
CUST0138599,South East,18-24,30,English,0
CUST0133322,East Midlands,25-34,18,English,0
CUST0113196,South East,55-64,17,English,0
CUST0193865,South West,35-44,55,English,0
CUST0128756,North West,55-64,26,English,0
CUST0153794,South East,35-44,28,English,1
CUST0073449,South West,45-54,53,English,0
CUST0151445,South West,45-54,20,English,0
CUST0185676,South East,45-54,56,English,0
CUST0094494,East Midlands,45-54,19,English,0
CUST0095924,North West,25-34,10,English,0
CUST0019213,London,25-34,35,Urdu,0
CUST0083373,East Midlands,25-34,7,English,0
CUST0160423,Scotland,18-24,12,English,0
CUST0196616,Northern Ireland,25-34,77,English,0
CUST0044934,Scotland,45-54,30,English,0
CUST0073350,Northern Ireland,35-44,21,English,0
CUST0178293,London,65+,18,English,0
CUST0150457,London,18-24,113,English,0
CUST0193039,Wales,55-64,57,English,0
CUST0141528,London,18-24,51,English,1
CUST0165252,Scotland,45-54,50,English,0
CUST0013832,Scotland,35-44,15,English,0
CUST0112122,Wales,35-44,17,English,0
CUST0044578,South East,35-44,32,English,0
CUST0109311,North West,18-24,48,English,0
CUST0039881,South East,25-34,26,English,0
CUST0076157,Wales,45-54,31,English,0
CUST0198628,South East,45-54,45,Punjabi,0
CUST0061780,,55-64,29,English,0
CUST0058619,East Midlands,18-24,37,English,0
CUST0116221,London,25-34,16,English,0
CUST0164230,Yorkshire,55-64,49,Urdu,0
CUST0115351,South West,55-64,9,English,0
CUST0098671,North West,35-44,29,English,0
CUST0086122,London,25-34,74,English,1
CUST0133131,Scotland,65+,44,Polish,0
CUST0041013,London,18-24,41,English,0
CUST0165775,West Midlands,65+,13,English,0
CUST0146980,East Midlands,25-34,35,English,0
CUST0155484,Scotland,35-44,88,English,0
CUST0194015,North West,35-44,46,English,0
CUST0034315,Wales,45-54,20,English,0
CUST0174830,South West,45-54,38,English,0
CUST0058320,East Midlands,55-64,34,English,0
CUST0153124,London,25-34,4,English,0
CUST0119096,East Midlands,45-54,24,English,0
CUST0049886,Northern Ireland,35-44,38,English,0
CUST0004503,North West,18-24,24,English,0
CUST0118983,North West,25-34,31,English,0
CUST0181477,South East,18-24,36,English,0
CUST0086821,London,45-54,23,English,0
CUST0081652,West Midlands,25-34,48,English,0
CUST0163551,West Midlands,35-44,71,English,0
CUST0117024,North West,35-44,28,English,0
CUST0031315,Yorkshire,25-34,43,English,0
CUST0135662,London,25-34,12,English,0
CUST0155215,North West,35-44,76,Romanian,0
CUST0170731,West Midlands,35-44,31,English,0
CUST0123852,Yorkshire,35-44,30,English,0
CUST0091422,South East,65+,67,English,0
CUST0157680,South West,18-24,17,English,0
CUST0119412,Northern Ireland,45-54,32,English,0
CUST0086915,North West,25-34,16,English,0
CUST0101335,London,55-64,9,English,0
CUST0074620,,35-44,53,English,0
CUST0171463,Scotland,25-34,18,English,0
CUST0169230,Yorkshire,35-44,39,English,0
CUST0173834,Scotland,65+,51,English,0
CUST0105905,South East,35-44,81,English,0
CUST0108620,North West,25-34,72,English,0
CUST0160204,South East,35-44,20,Urdu,0
CUST0151001,Yorkshire,18-24,29,English,0
CUST0005624,East Midlands,18-24,42,English,0
CUST0131015,Northern Ireland,55-64,19,English,0
CUST0081183,Scotland,45-54,32,English,0
CUST0173925,North West,45-54,9,English,0
CUST0137591,,25-34,34,English,0
CUST0111733,Yorkshire,35-44,7,Punjabi,0
CUST0077205,London,25-34,26,English,0
CUST0129779,West Midlands,65+,16,English,0
CUST0004517,London,45-54,12,English,0
CUST0042940,London,35-44,57,English,0
CUST0161695,London,45-54,27,English,0
CUST0020763,West Midlands,35-44,21,English,0
CUST0026864,Wales,35-44,21,English,0
CUST0174873,South East,55-64,5,English,0
CUST0168498,Scotland,18-24,40,Polish,0
CUST0170869,Yorkshire,35-44,37,English,0
CUST0197209,Wales,25-34,46,English,0
CUST0010995,East Midlands,65+,74,English,0
CUST0142153,London,45-54,25,English,0
CUST0041196,East Midlands,55-64,13,English,0
CUST0025624,North West,65+,16,English,1
CUST0190843,London,65+,12,English,0
CUST0047877,Scotland,25-34,50,English,0
CUST0051289,West Midlands,55-64,18,English,0
CUST0099146,South West,55-64,9,English,0
CUST0117275,London,45-54,7,Urdu,0
CUST0140049,East Midlands,55-64,78,English,1
CUST0043113,Wales,25-34,31,English,0
CUST0197099,South East,25-34,45,English,0
CUST0105111,North West,35-44,51,English,0
CUST0011196,West Midlands,55-64,10,English,0
CUST0058400,South West,45-54,38,English,1
CUST0198526,North West,65+,14,English,0
CUST0147199,North West,45-54,51,English,0
CUST0079715,South West,35-44,50,English,0
CUST0111714,West Midlands,55-64,44,English,0
CUST0196180,London,35-44,13,English,0
CUST0026061,London,55-64,5,English,0
CUST0098055,North West,45-54,35,English,0
CUST0195586,North West,55-64,54,English,0
CUST0124569,London,25-34,55,English,0
CUST0019733,Wales,18-24,71,Polish,0
CUST0192312,Yorkshire,45-54,9,English,1
CUST0198893,West Midlands,25-34,34,English,0
CUST0123307,South East,65+,29,English,0
CUST0039260,North West,45-54,11,English,0
CUST0060384,London,65+,28,English,0
CUST0182542,East Midlands,55-64,37,English,0
CUST0131596,Wales,65+,36,English,0
CUST0191087,London,45-54,31,English,0
CUST0190001,South East,45-54,14,English,0
CUST0139960,North West,45-54,19,English,0
CUST0168930,Yorkshire,35-44,13,English,0
CUST0132286,South West,35-44,39,English,0
CUST0103640,London,55-64,18,English,1
CUST0190907,South East,45-54,26,English,0
CUST0196780,Wales,35-44,61,English,0
CUST0147157,London,25-34,28,English,0
CUST0108355,Wales,25-34,27,Punjabi,0
CUST0052733,North West,35-44,15,English,0
CUST0141357,West Midlands,25-34,37,English,0
CUST0179376,Scotland,55-64,25,English,0
CUST0014600,South East,45-54,25,English,0
CUST0088078,Yorkshire,25-34,20,English,0
CUST0110873,London,35-44,29,English,0
CUST0054365,South East,65+,13,English,0
CUST0166971,London,18-24,33,Urdu,0
CUST0146227,Wales,25-34,16,English,0
CUST0148139,Scotland,25-34,26,English,0
CUST0147953,West Midlands,25-34,22,English,0
CUST0043822,London,35-44,9,English,0
CUST0066110,Northern Ireland,65+,36,English,0
CUST0146561,Wales,45-54,29,English,0
CUST0083462,Scotland,45-54,47,Urdu,0
CUST0067111,West Midlands,45-54,7,English,0
CUST0013471,East Midlands,35-44,56,English,0
CUST0160505,East Midlands,55-64,30,English,0
CUST0037031,South East,55-64,20,English,0
CUST0013366,London,65+,17,English,0
CUST0126665,London,65+,19,Polish,0
CUST0119269,London,25-34,102,English,0
CUST0100592,South East,35-44,17,English,0
CUST0163587,london,25-34,21,English,0
CUST0012505,London,45-54,28,Polish,0
CUST0162636,Wales,55-64,79,English,0
CUST0006172,North West,35-44,61,English,0
CUST0023880,East Midlands,55-64,16,English,0
CUST0173291,Wales,45-54,38,Urdu,0
CUST0010872,London,18-24,9,English,0
CUST0110665,Scotland,65+,26,Polish,0
CUST0181446,North West,35-44,40,English,0
CUST0014672,London,55-64,2,Polish,0
CUST0146170,South East,45-54,35,English,0
CUST0023243,London,55-64,27,English,0
CUST0111563,Wales,25-34,32,English,0
CUST0020801,South East,55-64,24,English,0
CUST0179164,East Midlands,35-44,37,Punjabi,0
CUST0087341,London,45-54,27,English,0
CUST0016360,South West,25-34,5,English,0
CUST0103578,Yorkshire,25-34,78,English,0
CUST0128216,London,25-34,57,English,0
CUST0068781,West Midlands,45-54,18,English,0
CUST0197460,East Midlands,25-34,44,English,0
CUST0142241,North West,25-34,51,English,0
CUST0118054,Yorkshire,35-44,39,English,0
CUST0098399,North West,25-34,35,Welsh,0
CUST0183550,Wales,65+,16,English,0
CUST0115027,West Midlands,25-34,17,English,0
CUST0155444,North West,65+,19,English,0
CUST0108752,South East,65+,27,English,0
CUST0173025,London,45-54,27,English,0
CUST0131906,South East,35-44,12,English,0
CUST0118142,South West,65+,12,English,0
CUST0101813,Yorkshire,45-54,11,English,0
CUST0033207,South West,25-34,27,English,0
CUST0149182,South West,25-34,69,Punjabi,0
CUST0187731,London,25-34,66,English,0
CUST0167091,South East,55-64,43,English,0
CUST0178937,London,18-24,40,English,0
CUST0143300,East Midlands,25-34,70,English,0
CUST0046490,South West,55-64,20,Welsh,0
CUST0134430,London,18-24,46,English,0
CUST0189161,London,25-34,31,English,0
CUST0000701,South East,25-34,13,English,0
CUST0031172,Northern Ireland,35-44,49,English,0
CUST0094354,South West,35-44,38,English,0
CUST0179738,North West,55-64,52,English,0
CUST0117029,East Midlands,55-64,22,Polish,0
CUST0040054,Yorkshire,35-44,44,English,0
CUST0148260,Scotland,65+,51,English,0
CUST0000994,Northern Ireland,35-44,95,Punjabi,0
CUST0029603,South West,35-44,12,English,0
CUST0135712,West Midlands,25-34,125,Polish,0
CUST0171869,East Midlands,45-54,8,English,0
CUST0099022,London,18-24,20,Punjabi,0
CUST0059482,South West,55-64,49,English,1
CUST0010578,South West,65+,6,English,0
CUST0020898,Yorkshire,45-54,12,Romanian,0
CUST0134314,South West,45-54,10,English,0
CUST0106012,London,65+,17,English,0
CUST0148377,Yorkshire,45-54,2,English,0
CUST0041384,Scotland,35-44,51,English,0
CUST0009115,London,25-34,23,English,0
CUST0107554,East Midlands,65+,54,English,0
CUST0062753,Northern Ireland,35-44,69,English,0
CUST0046108,London,35-44,33,English,0
CUST0127661,London,18-24,48,English,0
CUST0008318,London,45-54,28,English,0
CUST0124944,Yorkshire,25-34,25,English,0
CUST0058141,North West,55-64,18,English,0
CUST0105780,Yorkshire,18-24,63,English,0
CUST0059895,South East,45-54,22,English,0
CUST0158558,North West,35-44,62,Punjabi,1
CUST0094290,London,35-44,49,English,0
CUST0102300,South East,18-24,5,English,0
CUST0155377,London,25-34,22,Punjabi,1
CUST0026116,South West,45-54,40,English,0
CUST0181519,North West,55-64,19,English,0
CUST0027722,South West,45-54,28,English,0
CUST0064801,London,45-54,34,English,0
CUST0058388,Wales,18-24,19,English,0
CUST0048945,Scotland,35-44,66,English,0
CUST0014395,North West,25-34,34,English,0
CUST0195307,North West,35-44,36,English,0
CUST0155065,West Midlands,65+,133,English,0
CUST0150428,East Midlands,35-44,30,English,0
CUST0183345,West Midlands,65+,59,English,0
CUST0022755,North West,45-54,11,English,0
CUST0162580,East Midlands,35-44,12,English,0
CUST0049195,London,45-54,52,English,0
CUST0101171,East Midlands,45-54,13,English,0
CUST0077829,South East,18-24,42,English,0
CUST0147732,South East,25-34,66,English,0
CUST0098705,Wales,45-54,15,English,0
CUST0161927,South East,25-34,51,English,0
CUST0172454,South East,18-24,56,English,0
CUST0009371,London,55-64,9,Polish,0
CUST0096833,London,35-44,4,English,0
CUST0167009,East Midlands,35-44,26,English,0
CUST0031621,,25-34,24,English,0
CUST0128254,London,18-24,28,English,0
CUST0159981,South West,35-44,46,English,0
CUST0156737,Yorkshire,45-54,18,English,0
CUST0179279,North West,45-54,6,English,0
CUST0098764,Yorkshire,35-44,28,Urdu,0
CUST0137858,East Midlands,45-54,59,English,0
CUST0042114,South East,65+,21,Punjabi,0
CUST0087254,North West,25-34,19,English,0
CUST0122182,London,18-24,41,Punjabi,0
CUST0165318,London,25-34,83,English,0
CUST0146394,Northern Ireland,25-34,17,English,0
CUST0073837,East Midlands,35-44,21,English,0
CUST0030808,West Midlands,55-64,26,English,1
CUST0073097,London,35-44,20,English,0
CUST0188346,East Midlands,35-44,16,English,0
CUST0004972,West Midlands,65+,15,English,0
CUST0150058,Wales,25-34,32,English,0
CUST0186910,Yorkshire,25-34,22,English,0
CUST0007019,South East,35-44,67,English,0
CUST0174694,North West,25-34,83,English,0
CUST0089925,West Midlands,35-44,18,English,0
CUST0172042,West Midlands,35-44,10,English,0
CUST0129747,North West,25-34,83,English,0
CUST0194045,Yorkshire,65+,16,English,0
CUST0110090,North West,35-44,50,English,0
CUST0046760,South West,65+,12,English,0
CUST0154711,Wales,55-64,27,English,0
CUST0088833,London,65+,16,English,0
CUST0141212,West Midlands,65+,32,English,0
CUST0185571,East Midlands,18-24,5,English,0
CUST0060307,Northern Ireland,35-44,61,English,0
CUST0174073,North West,55-64,52,English,0
CUST0091143,Yorkshire,45-54,25,English,0
CUST0044562,,25-34,13,English,0
CUST0026027,London,35-44,20,English,0
CUST0046940,Yorkshire,45-54,25,English,0
CUST0167711,Wales,25-34,27,English,0
CUST0048977,London,25-34,19,Urdu,1
CUST0100825,West Midlands,35-44,16,English,0
CUST0068103,Yorkshire,55-64,49,English,0
CUST0039047,South West,35-44,27,English,0
CUST0090225,West Midlands,45-54,24,English,0
CUST0128072,Yorkshire,25-34,51,English,0
CUST0138229,South East,45-54,24,English,0
CUST0139904,London,35-44,44,English,0
CUST0160323,North West,25-34,30,English,0
CUST0033883,Scotland,55-64,60,English,0
CUST0172368,West Midlands,45-54,5,English,0
CUST0038691,Scotland,65+,13,English,0
CUST0178982,Scotland,35-44,35,English,0
CUST0183064,London,25-34,8,English,0
CUST0107080,North West,35-44,37,English,0
CUST0056901,Northern Ireland,25-34,107,English,0
CUST0016385,Scotland,45-54,16,English,0
CUST0164897,North West,65+,26,English,0
CUST0006585,North West,45-54,34,English,0
CUST0177976,London,45-54,29,English,0
CUST0185116,North West,25-34,4,English,0
CUST0146098,Yorkshire,25-34,6,English,0
CUST0158239,North West,35-44,73,Urdu,0
CUST0171840,Wales,25-34,86,English,0
CUST0105551,South East,25-34,67,English,0
CUST0002741,Yorkshire,35-44,15,Polish,0
CUST0126836,London,25-34,32,Welsh,0
CUST0014213,London,35-44,15,English,0
CUST0126970,West Midlands,55-64,26,English,0
CUST0081397,Yorkshire,25-34,68,English,0
CUST0131219,London,45-54,48,English,0
CUST0042949,South West,35-44,32,English,0
CUST0047613,West Midlands,25-34,33,English,0
CUST0003544,East Midlands,25-34,29,English,0
CUST0099615,Northern Ireland,45-54,5,English,0
CUST0091794,Scotland,65+,36,English,0
CUST0065411,Yorkshire,45-54,22,English,0
CUST0180873,South East,35-44,2,English,0
CUST0193401,South East,45-54,27,English,0
CUST0024496,West Midlands,45-54,85,English,0
CUST0156765,South East,55-64,32,English,0
CUST0135450,South East,25-34,27,English,0
CUST0043254,North West,65+,11,English,0
CUST0162190,North West,55-64,39,English,0
CUST0039750,West Midlands,25-34,16,English,0
CUST0180583,Scotland,55-64,57,English,0
CUST0198113,South East,65+,6,English,0
CUST0027925,North West,18-24,4,English,0
CUST0195728,South East,35-44,20,English,0
CUST0057247,East Midlands,25-34,50,English,0
CUST0021775,South West,45-54,28,English,0
CUST0012359,Northern Ireland,35-44,29,English,0
CUST0073571,West Midlands,65+,44,English,0
CUST0141226,Scotland,18-24,30,Romanian,0
CUST0181593,Wales,55-64,14,English,0
CUST0088562,West Midlands,45-54,53,English,0
CUST0105876,Yorkshire,55-64,88,English,0
CUST0081720,Yorkshire,25-34,39,English,0
